pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,ecosystem,privid
126503,1769216166.1214695,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200b6301e3e80e226ee0303edfe,22963.649046,7010.59346,22963.647843,288575.426438,227893.368518,1.015534,-26.139313,36.5,6476.053788,22.069927,351351.351351,296.0,13237.666992,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,51749.222656,10339.411133,2072626738,2072627330,5198.0969,49131.885271,12441.660772,37633.879972,TILE,
126504,1769216166.142765,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200b6301e3e80e226ee0303edfe,23503.291117,6787.135281,23503.290557,286232.920903,236616.190928,1.013474,-27.979805,36.5,6256.51115,22.062329,351351.351351,296.0,12929.449219,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,51749.222656,10301.165039,2072626739,2072627331,-1108.086266,54422.952961,36981.733875,16576.303417,TILE,
126510,1769216166.1678083,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c00d2,-5686.037683,2697.407635,-5686.037164,320469.928047,242818.002435,1.097213,-10.140662,2.5,16307.522037,22.207648,271276.595745,376.0,2559.137939,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3669.773193,20624.091797,2072685776,2072686528,15482.007404,-33231.514937,-30107.99053,37753.316835,APPLE,
126511,1769216166.2091348,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c00d2,-6054.329771,2358.508586,-6054.328342,320149.448071,258448.944987,1.094939,-10.332964,2.5,16164.991107,22.203543,271276.595745,376.0,2605.625,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10234.379883,20474.751953,2072685777,2072686529,8811.457591,-45265.789419,17735.268545,5849.949882,APPLE,
126516,1769216166.2483184,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e0270,7236.727365,11153.224175,7236.727808,356215.832512,262920.78847,0.988753,-51.243763,4.0,24971.782666,22.467077,223404.255319,376.0,4247.378418,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4599.57959,18448.392578,2072770308,2072771060,50964.957014,-994.292982,-22654.498787,5018.371132,APPLE,
126517,1769216166.2863452,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41d2eff535e94dd624d43e07716ad94ec37a521dc8c7,-1149.743231,1431.831682,-1149.743109,346112.758655,262228.09423,0.981026,-64.742872,1.0,3547.90794,22.008894,408333.333333,360.0,9828.417969,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,46205.417969,-7309.417969,2072822434,2072823154,10695.018222,-24830.906678,12818.416546,6823.498731,GOOGLE,
126518,1769216166.3167498,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41d2eff535e94dd624d43e07716ad94ec37a521dc8c7,-722.780357,1331.015659,-722.780568,346182.434653,279592.56804,0.979746,-66.565674,1.0,3375.255971,21.998641,408333.333333,360.0,9770.584961,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,48867.53125,-7346.749023,2072822435,2072823155,7903.912816,-41069.415486,5726.743517,29699.150129,GOOGLE,
126529,1769216166.5887947,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41688ba73deef38a2175ef922dcfca7733c004e909f2,1035.843714,5044.416128,1035.84349,341782.155163,261483.297261,1.062742,-8.652461,1.0,5201.854874,21.819292,527777.777778,360.0,8342.019531,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,44935.617188,-4962.76709,2073106167,2073106887,-34586.780338,42191.088917,-20769.611852,-4157.430492,GOOGLE,
126530,1769216166.620636,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41688ba73deef38a2175ef922dcfca7733c004e909f2,558.116023,5230.534281,558.115946,341318.552496,262618.728138,1.063589,-9.305178,1.0,5022.214311,21.881791,527777.777778,360.0,8423.367188,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,44935.617188,-4983.036133,2073106168,2073106888,-32289.979874,16941.863016,-20179.901989,22283.373394,GOOGLE,
126548,1769216166.9007792,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03e7,-25221.742101,7019.160995,-25221.742471,286179.248261,228015.110842,0.962056,-88.707953,23.5,-10406.560331,19.168291,478723.404255,376.0,4807.046875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-63999.824219,-27721.738281,2073561272,2073562024,-51215.358027,-6137.500773,-50176.496397,-1379.97299,APPLE,
126549,1769216166.9378104,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03e7,-25368.07377,7295.066605,-25368.074227,285567.750844,249200.012031,0.961078,-89.868066,23.5,-10113.378246,19.115614,478723.404255,376.0,4983.289551,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-65800.421875,-27673.3125,2073561273,2073562025,-45268.366215,-20283.756376,-40248.148986,-180.484513,APPLE,
126564,1769216167.0041032,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,3daeb413737702010403025afd17165afd1320f90201825f7b715b06c1a70000007ccc4fd5,19779.577029,7501.10767,19779.575812,366998.17718,272749.966714,1.017486,31.753505,3.0,29579.761244,23.608146,308510.638298,376.0,18706.435547,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,33318.253906,13071.827148,2073889475,2073890227,-16476.079177,56985.766335,22638.8972,43148.665581,SAMSUNG,f90201825f7b715b
126565,1769216167.0360968,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,3daeb413737702010403025afd17165afd1320f90201825f7b715b06c1a70000007ccc4fd5,20298.50131,7329.247997,20298.501227,366046.575312,279111.176534,1.019339,30.142248,3.0,29382.682945,23.613021,308510.638298,376.0,19106.763672,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,37139.414062,13127.56543,2073889476,2073890228,-8728.426116,41700.587011,13356.373372,52141.009583,SAMSUNG,f90201825f7b715b
126575,1769216167.323982,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe41bcbe7697d3d84267c7fe9f1dedd1d3ea485911b5ee,4062.828333,6017.132878,4062.829439,345776.003437,260556.605326,1.017151,3.027314,0.5,-8406.706639,20.92551,472222.222222,360.0,15126.657227,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-11930.515625,-10764.243164,2074116465,2074117185,5185.454468,-20401.791917,37711.358792,-1208.255212,GOOGLE,
126581,1769216167.3765516,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,d8417c1d306802010403025afd17165afd1320f9028bfe1e2f4130e4aba70000008d63d536,-5292.437365,-998.10759,-5292.438953,369157.051938,255273.233749,1.01089,37.946918,2.5,12888.671624,23.999033,146276.595745,376.0,11091.652344,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-10930.954102,-14643.364258,2074297010,2074297762,-41818.143518,11528.518401,26862.111244,23732.634749,SAMSUNG,f9028bfe1e2f4130
126582,1769216167.4132378,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,d8417c1d306802010403025afd17165afd1320f9028bfe1e2f4130e4aba70000008d63d536,-5019.482369,-1070.664295,-5019.482746,369182.449955,276327.388828,1.008851,39.276788,2.5,12692.439171,24.001948,146276.595745,376.0,10713.625,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-8669.206055,-14642.429688,2074297011,2074297763,-36743.848701,24131.814407,14625.256081,13370.825281,SAMSUNG,f9028bfe1e2f4130
126597,1769216167.4610467,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e5550218,28150.986005,13305.424882,28150.98585,336634.712487,250417.028638,1.026823,-32.73748,3.5,40723.312136,24.653372,303191.489362,376.0,16435.009766,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,43362.234375,30116.390625,2074447241,2074447993,704.079199,16720.520691,63527.521886,41709.760039,APPLE,
126598,1769216167.4954078,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e5550218,28408.639819,13233.782046,28408.640618,335666.884082,268508.517173,1.02829,-31.929192,3.5,40651.042862,24.726564,303191.489362,376.0,16157.267578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,44682.683594,30117.263672,2074447242,2074447994,-1555.61406,24420.118295,52828.617647,49092.560589,APPLE,
126600,1769216167.7285316,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee12005e,12566.08988,10826.767787,12566.090024,336474.120739,256267.894369,1.041459,33.155448,3.0,34703.733767,23.404279,77127.659574,376.0,3236.805908,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,41472.25,23459.671875,2074517402,2074518154,50419.225499,-29993.034259,25412.732984,5294.574774,APPLE,
126601,1769216167.7649384,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee12005e,12988.193782,10580.837418,12988.192506,335359.546822,257126.300388,1.039565,33.674755,3.0,34663.018778,23.420454,77127.659574,376.0,2893.574707,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,41560.953125,23394.056641,2074517403,2074518155,53365.434891,10471.762066,16765.864965,-34227.48025,APPLE,
126602,1769216167.797413,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe418fb4664c8d15d1b755646afcf5cf6156297bb88b8e,9650.021026,5090.865341,9650.021334,359205.585003,282145.120086,0.989753,-55.926351,0.5,10547.05988,22.097505,419444.444444,360.0,9098.866211,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3864.623535,-4350.612793,2074526440,2074527160,-26432.856949,34410.972891,-8754.973405,20632.343413,GOOGLE,
126604,1769216167.8313792,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e070335,-17854.714568,16745.648151,-17854.715245,332534.691088,267452.831139,0.971081,-86.667405,23.5,-11429.403359,19.342523,593085.106383,376.0,18554.517578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-15783.914062,-34818.636719,2074587325,2074588077,-3585.180542,-87759.959852,-17411.047683,40917.76514,APPLE,
126605,1769216167.864508,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe4135056078b02095618c56afc74e99e4f9d860776b6d,11851.08583,10543.972858,11851.086395,335344.73703,262412.937644,0.982671,-54.675546,1.0,27718.573224,23.087214,169444.444444,360.0,13929.500977,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-12046.879883,4647.547852,2074603735,2074604455,11554.161395,19935.541067,10785.001022,7536.037688,GOOGLE,
126606,1769216167.8941607,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,4195af9f124402010403025afd17165afd1320f902b8d92caa6cfd96a2a7000000d1b0d23e,-4031.586487,5433.719684,-4031.584924,221675.718225,166396.383005,0.979975,-78.677187,122.0,10949.557068,23.112416,327127.659574,376.0,9505.988281,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-25711.160156,-784.402405,2074604578,2074605330,-24535.210495,29332.799031,13188.975468,-16457.824338,SAMSUNG,f902b8d92caa6cfd
126607,1769216167.93202,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,4195af9f124402010403025afd17165afd1320f902b8d92caa6cfd96a2a7000000d1b0d23e,-3552.765601,5784.782035,-3552.765245,221628.061195,192170.398013,0.982077,-77.802516,121.5,10775.030504,23.134841,327127.659574,376.0,9535.820312,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-21954.591797,-743.664978,2074604579,2074605331,-32923.698068,26958.257562,11353.22588,-1827.864977,SAMSUNG,f902b8d92caa6cfd
126610,1769216167.974342,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0362,4110.066305,969.407122,4110.067368,331410.042123,238586.708342,0.998664,-45.797959,3.0,30924.750829,24.251377,313829.787234,376.0,-1651.884155,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,33942.210938,17861.423828,2074651453,2074652205,-6985.152887,-27322.632699,24653.452962,36588.264789,APPLE,
126611,1769216168.012066,37,0,CC:E9:53:9B:1A:F0,8E89BED6,APPLE,f01a9b53e9cc1eff4c001219207904aa3b4bda287cf4efbda9525957f3d16d7ca1ac4b0362,3698.123428,728.410266,3698.124896,331195.128929,263169.007613,0.99819,-46.118626,3.0,30839.405713,24.232244,313829.787234,376.0,-1950.599243,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,32596.433594,17736.318359,2074651454,2074652206,2774.045154,-19367.156651,20989.503047,20050.360244,APPLE,
126613,1769216168.0468063,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe413305fae9724cd9acb9996e9702835e5bf52b37a5b6,-34359.657921,9134.181313,-34359.657686,286022.437449,207439.147294,1.019564,37.245397,100.5,-29552.890598,21.231422,438888.888889,360.0,4425.782715,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-9251.611328,-14832.519531,2074690230,2074690950,-25573.350538,-9757.771676,-22238.74516,-50567.033409,GOOGLE,
126614,1769216168.0763063,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe413305fae9724cd9acb9996e9702835e5bf52b37a5b6,-34859.752507,9094.74077,-34859.752659,285945.66781,231092.271492,1.018238,37.593952,100.5,-29702.872043,21.205819,438888.888889,360.0,4653.463379,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-9251.611328,-14957.602539,2074690231,2074690951,-35529.774712,-16261.769017,-29224.312821,-31349.508393,GOOGLE,
126615,1769216168.1101043,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200ee1d99f12647c3560303edfe,17199.90118,17567.441352,17199.900363,279018.736994,196713.634459,1.072285,-2.790799,0.0,11739.006372,23.187068,97972.972973,296.0,24879.359375,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,29932.115234,12160.78125,2074693195,2074693787,6103.023316,43465.25535,-22359.82544,32129.182253,TILE,
126616,1769216168.129984,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe0200ee1d99f12647c3560303edfe,17740.556543,17493.313946,17740.557811,279140.589885,236001.159537,1.070832,-3.453515,0.0,11398.754395,23.22743,97972.972973,296.0,24607.269531,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,29932.115234,12180.141602,2074693196,2074693788,10782.80456,30937.553709,7757.119688,12123.59578,TILE,
126624,1769216168.164432,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f025f,4061.150317,-264.652388,4061.151112,350944.173774,261203.305686,1.079029,5.242404,2.5,-100.043898,21.798468,492021.276596,376.0,3631.799316,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-4952.383301,-4695.847168,2074796859,2074797611,-2370.979261,-32154.659306,44109.155978,32650.754435,APPLE,
126625,1769216168.1990523,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f025f,3497.833935,-309.396675,3497.835468,350539.348572,270240.798994,1.076934,5.144434,2.5,-228.435584,21.686526,492021.276596,376.0,3391.615967,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-4952.383301,-4737.172852,2074796860,2074797612,3475.564924,-15827.394414,24820.762226,23606.808098,APPLE,
126631,1769216168.2422705,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0024,-3422.328974,4501.334903,-3422.33004,363198.109185,262889.037118,1.064778,17.918879,2.5,7391.620381,20.038879,372340.425532,376.0,-1408.067383,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-53624.664062,-11075.486328,2074938938,2074939690,-992.672716,-13232.78874,-16609.269499,27416.102023,APPLE,
126632,1769216168.2740395,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0024,-3776.025566,4470.106648,-3776.024707,363196.495218,280432.405247,1.065837,18.135735,2.5,7254.654282,20.073244,372340.425532,376.0,-1523.763306,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-53624.664062,-11027.240234,2074938939,2074939691,28613.575541,-20556.398712,-31538.582196,11646.907395,APPLE,
126634,1769216168.3099785,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200991528a0bb83959c0303edfe,-10697.174165,3846.998894,-10697.173189,240591.711584,192914.875059,0.946233,74.533524,0.5,-12584.125934,21.589787,206081.081081,296.0,-1427.130249,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-27607.3125,-7415.122559,2074995533,2074996125,23905.763531,-39910.908786,-8122.153925,-34846.171248,TILE,
126635,1769216168.329627,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe0200991528a0bb83959c0303edfe,-10509.406014,3625.182811,-10509.405571,239978.81454,221654.966679,0.94716,73.676,0.5,-12930.330296,21.674565,206081.081081,296.0,-1632.271484,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-24556.009766,-7482.138184,2074995534,2074996126,23589.657852,-21739.785887,-24070.909697,-39930.118084,TILE,
126649,1769216168.6068676,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d02dc,32929.118326,12698.373164,32929.119131,364495.36573,275056.671304,1.030079,-20.371128,2.0,42470.750039,22.941969,127659.574468,376.0,14873.191406,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,37057.898438,32722.873047,2075160313,2075161065,49723.305693,7342.984278,34849.183623,46403.013781,APPLE,
126666,1769216168.6668217,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe02002844586d7f3a7bdb,14048.281015,-2390.824669,14048.28052,276292.052137,218848.815639,0.933009,67.365792,2.0,4920.942156,21.847457,364864.864865,296.0,14881.990234,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,30639.400391,12399.699219,2075468647,2075469239,-30589.480706,27515.881671,-7172.830347,55425.801617,TILE,
126667,1769216168.687664,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe02002844586d7f3a7bdb,14599.443774,-2226.005215,14599.445443,276355.546691,237031.784202,0.93341,66.883028,2.0,4806.12406,21.902238,364864.864865,296.0,14816.446289,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,30639.400391,12327.380859,2075468648,2075469240,-33721.460051,16903.520348,28308.250157,40846.057785,TILE,
126676,1769216168.916387,37,0,5D:11:0C:1F:76:DD,8E89BED6,GOOGLE,dd761f0c115d0201061916aafe4034a93d2b5b656293f8f1bb6f847583cbc36af61009,-3938.912116,4326.047975,-3938.913326,342824.312233,261494.437178,0.941999,81.569528,1.0,14537.156895,20.841704,302777.777778,360.0,8709.831055,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-1814.863403,646.022522,2075600402,2075601122,9753.150654,12398.705666,-12005.808393,-27818.165932,GOOGLE,
126677,1769216168.946669,37,0,5D:11:0C:1F:76:DD,8E89BED6,GOOGLE,dd761f0c115d0201061916aafe4034a93d2b5b656293f8f1bb6f847583cbc36af61009,-4353.578903,4771.891741,-4353.578002,341175.886697,263607.217773,0.942395,82.313122,1.0,14392.79231,20.772834,302777.777778,360.0,8758.231445,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3369.755371,578.090759,2075600403,2075601123,-5904.886164,-8660.576151,-1574.441147,-183.677001,GOOGLE,
126685,1769216169.0013535,37,0,EE:41:10:23:AF:58,8E89BED6,APPLE,58af231041ee1eff4c00121920b8195b5391537fc65f2b8c44ee2d60150abb395853e90262,7408.88363,4265.694117,7408.882688,344843.253131,277143.559318,0.973192,58.743627,3.0,19546.501167,23.612773,329787.234043,376.0,2375.291504,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-9000.381836,-4087.82373,2075894598,2075895350,16995.57203,6472.275049,-6723.935134,22780.386209,APPLE,
126686,1769216169.0342867,37,0,D1:CF:9E:9A:9A:B6,8E89BED6,APPLE,b69a9a9ecfd11eff4c0012196052b39d011feb04e1f3b848b5f48f3406a166418956cd014a,-21057.625126,8120.263161,-21057.626291,342710.625988,269575.193292,0.934215,-78.931965,98.0,-10211.576774,18.786913,481382.978723,376.0,11712.219727,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-21841.994141,-31598.287109,2075898659,2075899411,-9935.656143,-106774.70493,-39610.878244,52213.31179,APPLE,
126699,1769216169.2795355,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,b251b41afa7c02010403025afd17165afd1320f9026916370c7f287488a70000001dbece01,16178.935722,4224.698042,16178.936328,339110.019391,247866.260881,1.028089,-38.986057,2.5,27600.623744,22.888577,242021.276596,376.0,13967.50293,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,66623.726562,13776.139648,2076061180,2076061932,3726.470483,24449.225485,-13564.776414,39876.347471,SAMSUNG,f9026916370c7f28
126700,1769216169.311466,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,b251b41afa7c02010403025afd17165afd1320f9026916370c7f287488a70000001dbece01,16596.278766,4465.769326,16596.277959,338849.66566,259785.01752,1.029959,-38.627809,2.5,27413.089553,22.935191,242021.276596,376.0,13893.605469,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,66623.726562,13797.115234,2076061181,2076061933,2021.652665,3781.699269,23546.960912,33405.430283,SAMSUNG,f9026916370c7f28
126703,1769216169.3489928,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe411d5170599a7553f6497c796f524c58a83ef831b72e,-38217.167588,1566.349765,-38217.167382,338351.573745,271857.908679,0.977693,66.011337,0.5,-35075.285766,20.408495,400000.0,360.0,-6273.320312,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-50459.15625,-35916.125,2076131916,2076132636,20401.64468,-50826.08078,-74714.260073,-54684.031965,GOOGLE,
126704,1769216169.3806703,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe411d5170599a7553f6497c796f524c58a83ef831b72e,-37633.880759,1718.3035,-37633.881786,338434.160503,269114.934355,0.975688,67.207647,0.5,-35232.23579,20.40688,400000.0,360.0,-6306.215332,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-50459.15625,-35911.53125,2076131917,2076132637,25649.269093,-49575.603113,-63607.735171,-71498.316787,GOOGLE,
126710,1769216169.4244092,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d0174,6426.627121,3412.865828,6426.626842,324755.407203,241899.470596,0.961683,-58.119234,3.0,5578.17273,24.627866,231382.978723,376.0,1858.932373,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,15488.295898,1312.525269,2076233287,2076234039,6645.084058,-5508.855569,-24467.996075,23381.109452,APPLE,
126711,1769216169.4567783,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d0174,6883.275564,3511.516521,6883.274943,324193.431019,249909.612026,0.960429,-58.388133,3.0,5477.888831,24.607438,231382.978723,376.0,1833.816772,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,15704.826172,1277.263184,2076233288,2076234040,17741.668694,-19707.24135,-18685.187638,14918.561631,APPLE,
126713,1769216169.5089424,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb70297,6452.453578,2913.429934,6452.452954,322615.520099,244486.519531,0.964433,57.928866,3.0,24730.691343,23.665931,167553.191489,376.0,182.397995,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,11215.422852,4517.540527,2076469271,2076470023,17904.204296,-14400.552724,-6310.008902,-3.628268,APPLE,
126714,1769216169.5409167,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb70297,5999.333049,2909.805624,5999.334369,322617.082263,256514.324331,0.962844,58.624494,3.0,24648.35106,23.661842,167553.191489,376.0,474.307404,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,11215.422852,4566.230469,2076469272,2076470024,17855.202584,-13870.350058,-3761.55396,-1241.349781,APPLE,
126725,1769216169.7877798,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe0200b6301e3e80e226ee0303edfe,15143.707418,7717.633671,15143.707452,269054.132014,231300.695779,1.048031,5.838351,40.5,-1908.430172,21.154195,503378.378378,296.0,12589.349609,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-4669.987305,-3287.041504,2076641791,2076642383,3075.965486,43152.648232,17615.179006,3616.046573,TILE,
